time_stamp,sensor_index,humidity,temperature,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1_a,pm2.5_cf_1_b
2021-01-02 16:40:00+00:00,182,71.0,51.4,0.014,0.0,0.014,0.0
2021-01-02 16:50:00+00:00,182,70.8,51.6,0.04,0.0,0.04,0.0
2021-01-02 17:00:00+00:00,182,70.4,51.2,0.034,0.048,0.034,0.048
2021-01-02 17:10:00+00:00,182,70.8,51.4,0.0,0.106,0.0,0.106
2021-01-02 17:20:00+00:00,182,71.0,51.2,0.09,0.036,0.09,0.036
2021-01-02 17:30:00+00:00,182,71.0,51.4,0.034,0.05,0.034,0.05
2021-01-02 17:40:00+00:00,182,71.0,51.6,0.0,0.058,0.0,0.058
2021-01-02 17:50:00+00:00,182,71.0,51.6,0.094,0.08,0.094,0.08
2021-01-02 18:00:00+00:00,182,71.2,52.0,0.172,0.084,0.172,0.084
2021-01-02 18:10:00+00:00,182,71.6,52.0,0.208,0.186,0.208,0.186
2021-01-02 18:20:00+00:00,182,72.0,52.0,0.272,0.22,0.272,0.22
2021-01-02 18:30:00+00:00,182,72.2,52.0,0.138,0.256,0.138,0.256
2021-01-02 18:40:00+00:00,182,72.4,52.0,0.21,0.266,0.21,0.266
2021-01-02 18:50:00+00:00,182,72.0,52.0,0.424,0.22,0.424,0.22
2021-01-02 19:00:00+00:00,182,72.4,51.6,0.334,0.288,0.334,0.288
2021-01-02 19:10:00+00:00,182,72.6,52.2,0.462,0.382,0.462,0.382
2021-01-02 19:20:00+00:00,182,72.6,52.2,0.388,0.596,0.388,0.596
2021-01-02 19:30:00+00:00,182,72.6,52.0,0.498,0.556,0.498,0.558
2021-01-02 19:40:00+00:00,182,72.8,52.2,0.626,0.878,0.626,0.878
2021-01-02 19:50:00+00:00,182,72.6,53.0,1.03,0.924,1.03,0.924
2021-01-02 20:00:00+00:00,182,71.8,53.0,0.81,1.086,0.81,1.086
2021-01-02 20:10:00+00:00,182,71.2,53.0,0.552,0.732,0.552,0.732
2021-01-02 20:20:00+00:00,182,71.0,53.0,0.578,0.534,0.578,0.534
2021-01-02 20:30:00+00:00,182,71.4,53.0,0.52,0.676,0.52,0.676
2021-01-02 20:40:00+00:00,182,71.2,52.8,0.228,0.326,0.228,0.326
2021-01-02 20:50:00+00:00,182,71.8,52.8,0.29,0.272,0.29,0.272
2021-01-02 21:00:00+00:00,182,71.8,52.6,0.146,0.26,0.146,0.26
2021-01-02 21:10:00+00:00,182,71.8,53.0,0.048,0.442,0.048,0.442
2021-01-02 21:20:00+00:00,182,71.8,53.0,0.156,0.072,0.156,0.072
2021-01-02 21:30:00+00:00,182,72.0,53.0,0.254,0.414,0.254,0.414
2021-01-02 21:40:00+00:00,182,72.0,53.0,0.128,0.184,0.128,0.184
2021-01-02 21:50:00+00:00,182,72.0,53.0,0.258,0.182,0.258,0.182
2021-01-02 22:00:00+00:00,182,72.0,53.0,0.312,0.392,0.312,0.392
2021-01-02 22:10:00+00:00,182,72.6,53.0,0.196,0.236,0.196,0.236
2021-01-02 22:20:00+00:00,182,72.8,53.0,0.16,0.364,0.16,0.364
2021-01-02 22:30:00+00:00,182,73.0,53.4,0.078,0.226,0.078,0.226
2021-01-02 22:40:00+00:00,182,72.8,53.2,0.084,0.22,0.084,0.22
2021-01-02 22:50:00+00:00,182,73.0,53.2,0.224,0.212,0.224,0.212
2021-01-02 23:00:00+00:00,182,73.0,53.4,0.296,0.166,0.296,0.166
2021-01-02 23:10:00+00:00,182,72.8,53.6,0.154,0.01,0.154,0.01
2021-01-02 23:20:00+00:00,182,72.8,54.0,0.256,0.242,0.256,0.242
2021-01-02 23:30:00+00:00,182,72.6,53.6,0.618,0.742,0.618,0.742
2021-01-02 23:40:00+00:00,182,72.8,53.8,0.872,1.104,0.872,1.104
2021-01-02 23:50:00+00:00,182,72.0,54.0,1.744,1.876,1.744,1.876
2021-01-03 00:00:00+00:00,182,72.0,54.0,0.984,1.14,0.984,1.14
2021-01-03 00:10:00+00:00,182,72.0,54.0,0.816,0.908,0.816,0.908
2021-01-03 00:20:00+00:00,182,71.0,54.0,1.072,1.608,1.072,1.608
2021-01-03 00:30:00+00:00,182,70.8,54.4,3.554,4.292,3.554,4.292
2021-01-03 00:40:00+00:00,182,70.0,54.2,2.094,2.424,2.094,2.424
2021-01-03 00:50:00+00:00,182,69.6,54.0,0.552,1.06,0.552,1.06
2021-01-03 01:00:00+00:00,182,69.0,54.6,0.482,0.396,0.482,0.396
2021-01-03 01:10:00+00:00,182,69.0,54.0,1.256,1.648,1.256,1.648
2021-01-03 01:20:00+00:00,182,69.0,53.4,6.768,8.514,6.768,8.514
2021-01-03 01:30:00+00:00,182,69.6,52.8,2.328,2.898,2.328,2.898
2021-01-03 01:40:00+00:00,182,70.0,52.2,0.938,1.192,0.938,1.192
2021-01-03 01:50:00+00:00,182,70.4,52.0,0.444,0.344,0.444,0.344
2021-01-03 02:00:00+00:00,182,70.6,52.0,0.12,0.18,0.12,0.18
2021-01-03 02:10:00+00:00,182,70.2,52.0,0.128,0.168,0.128,0.168
2021-01-03 02:20:00+00:00,182,70.0,52.0,0.072,0.08,0.072,0.08
2021-01-03 02:30:00+00:00,182,70.0,51.6,0.012,0.216,0.012,0.216
2021-01-03 02:40:00+00:00,182,70.0,51.2,0.14,0.434,0.14,0.434
2021-01-03 02:50:00+00:00,182,70.0,51.0,0.088,0.698,0.088,0.698
2021-01-03 03:00:00+00:00,182,70.0,51.0,0.148,1.01,0.148,1.01
2021-01-03 03:10:00+00:00,182,70.0,51.0,0.162,0.868,0.162,0.868
2021-01-03 03:20:00+00:00,182,69.4,50.8,0.1,0.998,0.1,0.998
2021-01-03 03:30:00+00:00,182,69.8,50.4,0.278,1.442,0.278,1.442
2021-01-03 03:40:00+00:00,182,70.0,50.2,0.764,3.244,0.764,3.244
2021-01-03 03:50:00+00:00,182,69.0,50.0,0.896,3.248,0.896,3.248
2021-01-03 04:00:00+00:00,182,69.0,50.4,0.936,3.442,0.936,3.442
2021-01-03 04:10:00+00:00,182,69.0,50.0,2.562,5.93,2.562,5.93
2021-01-03 04:20:00+00:00,182,69.0,50.0,0.812,2.928,0.812,2.928
2021-01-03 04:30:00+00:00,182,69.0,50.0,1.988,4.678,1.988,4.678
2021-01-03 04:40:00+00:00,182,69.0,50.0,2.958,5.118,2.958,5.118
2021-01-03 04:50:00+00:00,182,69.8,50.0,1.34,2.834,1.34,2.834
2021-01-03 05:00:00+00:00,182,69.2,49.8,2.77,4.518,2.77,4.518
2021-01-03 05:10:00+00:00,182,69.0,49.2,5.392,6.884,5.392,6.884
2021-01-03 05:20:00+00:00,182,69.2,49.0,7.848,9.034,7.848,9.034
2021-01-03 05:30:00+00:00,182,69.8,49.0,7.31,8.518,7.31,8.518
2021-01-03 05:40:00+00:00,182,70.0,49.0,3.332,4.586,3.332,4.586
2021-01-03 05:50:00+00:00,182,70.0,49.0,2.226,3.048,2.226,3.048
2021-01-03 06:00:00+00:00,182,69.0,49.0,3.938,4.164,3.938,4.164
2021-01-03 06:10:00+00:00,182,68.6,49.0,3.61,4.392,3.61,4.392
2021-01-03 06:20:00+00:00,182,68.0,49.0,3.722,4.44,3.722,4.44
2021-01-03 06:30:00+00:00,182,67.4,49.0,3.252,3.89,3.252,3.89
2021-01-03 06:40:00+00:00,182,68.0,48.6,1.944,3.086,1.944,3.086
2021-01-03 06:50:00+00:00,182,68.2,48.2,1.508,2.488,1.508,2.488
2021-01-03 07:00:00+00:00,182,68.0,48.0,1.434,2.044,1.434,2.044
2021-01-03 07:10:00+00:00,182,68.0,47.4,2.052,2.984,2.052,2.984
2021-01-03 07:20:00+00:00,182,68.6,47.0,4.214,4.4,4.214,4.4
2021-01-03 07:30:00+00:00,182,69.0,47.0,1.248,1.868,1.248,1.868
2021-01-03 07:40:00+00:00,182,68.8,47.0,0.688,1.758,0.688,1.758
2021-01-03 07:50:00+00:00,182,68.0,47.0,0.856,1.654,0.856,1.654
2021-01-03 08:00:00+00:00,182,67.6,46.8,0.532,1.946,0.532,1.946
2021-01-03 08:10:00+00:00,182,67.4,46.2,0.884,2.918,0.884,2.918
2021-01-03 08:20:00+00:00,182,67.0,46.0,1.312,2.464,1.312,2.464
2021-01-03 08:30:00+00:00,182,67.0,46.0,0.822,1.992,0.822,1.992
2021-01-03 08:40:00+00:00,182,67.6,45.2,0.748,1.71,0.748,1.71
2021-01-03 08:50:00+00:00,182,68.2,45.0,0.706,1.394,0.706,1.394
2021-01-03 09:00:00+00:00,182,68.0,45.0,0.84,1.502,0.84,1.502
2021-01-03 09:10:00+00:00,182,66.4,45.0,1.136,1.734,1.136,1.734
2021-01-03 09:20:00+00:00,182,65.8,45.0,0.6,1.218,0.6,1.218
2021-01-03 09:30:00+00:00,182,66.6,44.4,0.68,1.382,0.68,1.382
2021-01-03 09:40:00+00:00,182,67.6,44.0,0.98,1.062,0.98,1.062
2021-01-03 09:50:00+00:00,182,67.4,44.0,0.9,1.202,0.9,1.202
2021-01-03 10:00:00+00:00,182,68.0,43.6,0.882,1.418,0.882,1.418
2021-01-03 10:10:00+00:00,182,68.0,43.0,1.13,1.348,1.13,1.348
2021-01-03 10:20:00+00:00,182,68.0,43.0,0.774,1.536,0.774,1.536
2021-01-03 10:30:00+00:00,182,68.6,42.6,0.966,1.772,0.966,1.772
2021-01-03 10:40:00+00:00,182,68.4,42.2,1.486,2.494,1.486,2.494
2021-01-03 10:50:00+00:00,182,68.8,42.2,1.516,3.602,1.516,3.602
2021-01-03 11:00:00+00:00,182,68.6,42.8,1.742,3.046,1.742,3.046
2021-01-03 11:10:00+00:00,182,68.2,42.2,1.288,3.11,1.288,3.11
2021-01-03 11:20:00+00:00,182,68.4,42.8,1.594,2.886,1.594,2.886
2021-01-03 11:30:00+00:00,182,68.0,42.8,1.26,3.216,1.26,3.216
2021-01-03 11:40:00+00:00,182,68.0,43.0,0.86,2.764,0.86,2.764
2021-01-03 11:50:00+00:00,182,67.6,43.0,1.14,2.328,1.14,2.328
2021-01-03 12:00:00+00:00,182,68.0,43.6,1.246,2.068,1.246,2.068
2021-01-03 12:10:00+00:00,182,68.0,44.0,0.896,1.796,0.896,1.796
2021-01-03 12:20:00+00:00,182,68.2,44.8,1.23,1.856,1.23,1.856
2021-01-03 12:30:00+00:00,182,69.0,45.0,1.264,2.112,1.264,2.112
2021-01-03 12:40:00+00:00,182,69.0,45.4,1.922,1.954,1.922,1.954
2021-01-03 12:50:00+00:00,182,69.2,46.0,1.778,2.424,1.778,2.424
2021-01-03 13:00:00+00:00,182,69.0,46.2,2.874,4.384,2.874,4.384
2021-01-03 13:10:00+00:00,182,69.0,47.0,9.834,14.106,9.834,14.106
2021-01-03 13:20:00+00:00,182,68.2,46.8,9.036,10.958,9.036,10.958
2021-01-03 13:30:00+00:00,182,68.2,47.6,5.012,7.252,5.012,7.252
2021-01-03 13:40:00+00:00,182,67.2,47.6,1.78,3.612,1.78,3.612
2021-01-03 13:50:00+00:00,182,67.0,47.8,1.882,2.402,1.882,2.402
2021-01-03 14:00:00+00:00,182,67.2,47.4,2.482,3.216,2.482,3.216
2021-01-03 14:10:00+00:00,182,68.0,47.6,2.518,3.584,2.518,3.584
2021-01-03 14:20:00+00:00,182,68.0,48.0,2.342,2.79,2.342,2.79
2021-01-03 14:30:00+00:00,182,68.0,48.2,1.964,2.332,1.964,2.332
2021-01-03 14:40:00+00:00,182,68.0,48.2,1.876,2.976,1.876,2.976
2021-01-03 14:50:00+00:00,182,67.4,48.4,2.182,2.62,2.182,2.62
2021-01-03 15:00:00+00:00,182,67.0,48.0,2.318,2.404,2.318,2.404
2021-01-03 15:10:00+00:00,182,67.2,48.8,1.524,2.718,1.524,2.718
2021-01-03 15:20:00+00:00,182,67.6,48.8,1.604,2.824,1.604,2.824
2021-01-03 15:30:00+00:00,182,67.6,49.2,1.562,2.062,1.562,2.062
2021-01-03 15:40:00+00:00,182,68.4,49.4,1.21,1.74,1.21,1.74
2021-01-03 15:50:00+00:00,182,69.8,49.2,0.426,0.75,0.426,0.75
2021-01-03 16:00:00+00:00,182,70.0,49.4,0.572,0.806,0.572,0.806
2021-01-03 16:10:00+00:00,182,70.8,49.6,0.506,0.562,0.506,0.562
2021-01-03 16:20:00+00:00,182,70.2,49.4,0.62,1.594,0.62,1.594
2021-01-03 16:30:00+00:00,182,70.0,49.0,0.592,0.928,0.592,0.928
2021-01-03 16:40:00+00:00,182,70.6,48.8,0.492,0.486,0.492,0.486
2021-01-03 16:50:00+00:00,182,70.2,48.6,0.306,0.598,0.306,0.598
2021-01-03 17:00:00+00:00,182,69.8,48.6,0.242,0.28,0.242,0.28
2021-01-03 17:10:00+00:00,182,70.2,47.8,0.078,0.12,0.078,0.12
2021-01-03 17:20:00+00:00,182,70.2,48.2,0.036,0.126,0.036,0.126
2021-01-03 17:30:00+00:00,182,70.4,48.6,0.042,0.082,0.042,0.082
2021-01-03 17:40:00+00:00,182,70.4,48.8,0.15,0.27,0.15,0.27
2021-01-03 17:50:00+00:00,182,70.8,48.8,0.182,0.408,0.182,0.408
2021-01-03 18:00:00+00:00,182,70.6,49.0,0.096,0.324,0.096,0.324
2021-01-03 18:10:00+00:00,182,71.0,49.0,0.316,0.516,0.316,0.516
2021-01-03 18:20:00+00:00,182,70.8,48.8,0.102,0.092,0.102,0.092
2021-01-03 18:30:00+00:00,182,70.4,48.6,0.242,0.4,0.242,0.4
2021-01-03 18:40:00+00:00,182,71.2,48.4,0.152,0.342,0.152,0.342
2021-01-03 18:50:00+00:00,182,71.8,49.0,0.464,1.076,0.464,1.076
2021-01-03 19:00:00+00:00,182,71.6,49.0,0.36,0.406,0.36,0.406
2021-01-03 19:10:00+00:00,182,71.0,49.4,0.218,0.05,0.218,0.05
2021-01-03 19:20:00+00:00,182,70.4,50.0,0.292,0.468,0.292,0.468
2021-01-03 19:30:00+00:00,182,70.0,50.0,0.324,1.536,0.324,1.536
2021-01-03 19:40:00+00:00,182,70.0,50.0,0.386,1.944,0.386,1.944
2021-01-03 19:50:00+00:00,182,69.8,50.0,0.21,2.232,0.21,2.232
2021-01-03 20:00:00+00:00,182,69.8,50.0,0.294,1.78,0.294,1.78
2021-01-03 20:10:00+00:00,182,69.4,50.0,0.084,1.256,0.084,1.256
2021-01-03 20:20:00+00:00,182,69.8,50.6,0.048,0.872,0.048,0.872
2021-01-03 20:30:00+00:00,182,68.8,51.0,0.158,0.666,0.158,0.666
2021-01-03 20:40:00+00:00,182,68.0,51.0,0.15,0.286,0.15,0.286
2021-01-03 20:50:00+00:00,182,67.4,52.0,0.138,0.136,0.138,0.136
2021-01-03 21:00:00+00:00,182,67.0,52.0,0.042,0.278,0.042,0.278
2021-01-03 21:10:00+00:00,182,66.8,51.8,0.05,0.154,0.05,0.154
2021-01-03 21:20:00+00:00,182,67.0,52.0,0.088,0.184,0.088,0.184
2021-01-03 21:30:00+00:00,182,67.4,51.6,0.15,0.144,0.15,0.144
2021-01-03 21:40:00+00:00,182,67.4,51.8,0.21,0.216,0.21,0.216
2021-01-03 21:50:00+00:00,182,68.0,51.6,0.072,0.112,0.072,0.112
2021-01-03 22:00:00+00:00,182,67.6,51.4,0.064,0.072,0.064,0.072
2021-01-03 22:10:00+00:00,182,67.4,51.8,0.134,0.048,0.134,0.048
2021-01-03 22:20:00+00:00,182,67.0,51.8,0.08,0.044,0.08,0.044
2021-01-03 22:30:00+00:00,182,67.2,51.0,0.01,0.178,0.01,0.178
2021-01-03 22:40:00+00:00,182,68.0,51.0,0.188,0.378,0.188,0.378
2021-01-03 22:50:00+00:00,182,68.0,50.4,0.224,0.846,0.224,0.846
2021-01-03 23:00:00+00:00,182,68.6,50.0,0.094,0.9,0.094,0.9
2021-01-03 23:10:00+00:00,182,69.0,50.2,0.134,0.878,0.134,0.878
2021-01-03 23:20:00+00:00,182,69.0,50.2,0.128,1.432,0.128,1.432
2021-01-03 23:30:00+00:00,182,69.4,50.8,0.112,1.31,0.112,1.31
2021-01-03 23:40:00+00:00,182,69.6,50.8,0.348,1.378,0.348,1.378
2021-01-03 23:50:00+00:00,182,69.8,51.0,0.436,1.35,0.436,1.35
2021-01-04 00:00:00+00:00,182,69.2,51.0,0.776,1.214,0.776,1.214
2021-01-04 00:10:00+00:00,182,69.0,51.0,0.696,1.004,0.696,1.004
2021-01-04 00:20:00+00:00,182,68.4,51.4,1.392,1.9,1.392,1.9
2021-01-04 00:30:00+00:00,182,68.0,51.6,3.162,4.24,3.162,4.24
2021-01-04 00:40:00+00:00,182,67.6,51.0,0.72,1.594,0.72,1.594
2021-01-04 00:50:00+00:00,182,67.0,50.4,0.518,1.362,0.518,1.362
2021-01-04 01:00:00+00:00,182,67.6,49.4,0.566,1.512,0.566,1.512
2021-01-04 01:10:00+00:00,182,68.4,49.0,0.618,1.072,0.618,1.072
2021-01-04 01:20:00+00:00,182,69.2,49.0,3.704,4.13,3.704,4.13
2021-01-04 01:30:00+00:00,182,70.0,49.2,2.822,3.588,2.822,3.588
2021-01-04 01:40:00+00:00,182,70.0,50.0,1.62,3.088,1.62,3.088
2021-01-04 01:50:00+00:00,182,70.0,50.2,1.204,3.022,1.204,3.022
2021-01-04 02:00:00+00:00,182,69.6,50.2,1.742,3.75,1.742,3.75
2021-01-04 02:10:00+00:00,182,68.8,50.0,1.85,4.066,1.85,4.066
2021-01-04 02:20:00+00:00,182,68.0,50.0,8.244,10.544,8.254,10.544
2021-01-04 02:30:00+00:00,182,68.0,50.0,10.028,12.116,10.028,12.132
2021-01-04 02:40:00+00:00,182,68.8,49.6,5.068,6.772,5.068,6.772
2021-01-04 02:50:00+00:00,182,69.4,49.2,2.006,3.598,2.006,3.598
2021-01-04 03:00:00+00:00,182,70.0,49.8,2.612,3.528,2.612,3.528
2021-01-04 03:10:00+00:00,182,70.6,49.8,1.718,2.766,1.718,2.766
2021-01-04 03:20:00+00:00,182,71.0,50.4,1.514,3.518,1.514,3.518
2021-01-04 03:30:00+00:00,182,71.0,50.8,1.422,3.048,1.422,3.048
2021-01-04 03:40:00+00:00,182,70.8,51.0,1.148,2.282,1.148,2.282
2021-01-04 03:50:00+00:00,182,70.2,51.6,1.192,2.25,1.192,2.25
2021-01-04 04:00:00+00:00,182,69.8,51.2,1.534,1.746,1.534,1.746
2021-01-04 04:10:00+00:00,182,69.8,51.2,1.328,1.898,1.328,1.898
2021-01-04 04:20:00+00:00,182,70.4,51.6,1.934,2.284,1.934,2.284
2021-01-04 04:30:00+00:00,182,70.6,51.8,1.712,2.25,1.712,2.25
2021-01-04 04:40:00+00:00,182,70.4,52.0,1.374,1.872,1.374,1.872
2021-01-04 04:50:00+00:00,182,70.2,52.0,1.828,2.028,1.828,2.028
2021-01-04 05:00:00+00:00,182,70.0,52.0,2.156,2.156,2.156,2.156
2021-01-04 05:10:00+00:00,182,69.0,52.0,2.51,3.706,2.51,3.706
2021-01-04 05:20:00+00:00,182,68.8,52.0,2.072,2.926,2.072,2.926
2021-01-04 05:30:00+00:00,182,69.0,52.0,1.422,2.252,1.422,2.252
2021-01-04 05:40:00+00:00,182,68.8,52.0,1.268,1.384,1.268,1.384
2021-01-04 05:50:00+00:00,182,68.8,52.2,0.812,1.268,0.812,1.268
2021-01-04 06:00:00+00:00,182,67.8,52.4,0.968,1.15,0.968,1.15
2021-01-04 06:10:00+00:00,182,67.4,52.0,1.222,1.404,1.222,1.404
2021-01-04 06:20:00+00:00,182,68.0,52.0,2.178,2.642,2.178,2.642
2021-01-04 06:30:00+00:00,182,67.8,51.4,2.43,2.93,2.43,2.93
2021-01-04 06:40:00+00:00,182,68.0,51.2,2.39,3.174,2.39,3.174
2021-01-04 06:50:00+00:00,182,68.0,51.0,1.698,2.334,1.698,2.334
2021-01-04 07:00:00+00:00,182,68.0,51.0,1.262,1.59,1.262,1.59
2021-01-04 07:10:00+00:00,182,67.2,51.0,1.044,1.164,1.044,1.164
2021-01-04 07:20:00+00:00,182,66.4,51.4,0.59,0.854,0.59,0.844
2021-01-04 07:30:00+00:00,182,65.6,51.6,0.592,0.956,0.592,0.956
2021-01-04 07:40:00+00:00,182,64.8,51.4,0.448,0.738,0.448,0.738
2021-01-04 07:50:00+00:00,182,64.8,51.0,0.502,0.348,0.502,0.348
2021-01-04 08:00:00+00:00,182,64.8,51.0,0.322,0.816,0.322,0.816
2021-01-04 08:10:00+00:00,182,65.8,50.6,0.518,0.622,0.518,0.622
2021-01-04 08:20:00+00:00,182,67.2,50.4,0.206,0.998,0.206,0.998
2021-01-04 08:30:00+00:00,182,67.8,50.0,0.25,1.536,0.25,1.536
2021-01-04 08:40:00+00:00,182,68.6,49.8,0.576,1.9,0.576,1.9
2021-01-04 08:50:00+00:00,182,69.0,49.8,0.962,2.552,0.962,2.552
2021-01-04 09:00:00+00:00,182,69.0,49.2,0.176,1.888,0.176,1.888
2021-01-04 09:10:00+00:00,182,70.0,49.4,0.1,0.684,0.1,0.684
2021-01-04 09:20:00+00:00,182,70.4,49.0,0.11,0.122,0.11,0.122
2021-01-04 09:30:00+00:00,182,71.0,49.0,0.006,0.25,0.006,0.25
2021-01-04 09:40:00+00:00,182,71.6,49.0,0.288,0.16,0.288,0.16
2021-01-04 09:50:00+00:00,182,72.0,48.6,0.246,0.646,0.246,0.646
2021-01-04 10:00:00+00:00,182,72.2,48.8,0.166,0.088,0.166,0.088
2021-01-04 10:10:00+00:00,182,72.0,48.8,0.21,0.21,0.21,0.21
2021-01-04 10:20:00+00:00,182,72.2,48.6,0.156,0.24,0.156,0.24
2021-01-04 10:30:00+00:00,182,72.2,48.4,0.128,0.53,0.128,0.53
2021-01-04 10:40:00+00:00,182,72.2,48.4,0.234,0.148,0.234,0.148
2021-01-04 10:50:00+00:00,182,72.0,49.0,0.224,0.072,0.224,0.072
2021-01-04 11:00:00+00:00,182,72.0,49.2,0.136,0.212,0.136,0.212
2021-01-04 11:10:00+00:00,182,71.6,49.4,0.098,0.236,0.098,0.236
2021-01-04 11:20:00+00:00,182,71.6,48.8,0.106,0.444,0.106,0.444
2021-01-04 11:30:00+00:00,182,72.0,48.6,0.188,0.33,0.188,0.33
2021-01-04 11:40:00+00:00,182,72.4,48.8,0.05,0.174,0.05,0.174
2021-01-04 11:50:00+00:00,182,72.0,48.8,0.018,0.256,0.018,0.256
2021-01-04 12:00:00+00:00,182,71.2,49.2,0.0,0.02,0.0,0.02
2021-01-04 12:10:00+00:00,182,71.4,49.0,0.11,0.014,0.11,0.014
2021-01-04 12:20:00+00:00,182,72.0,49.0,0.094,0.088,0.094,0.088
2021-01-04 12:30:00+00:00,182,72.0,49.0,0.056,0.108,0.056,0.108
2021-01-04 12:40:00+00:00,182,72.2,49.0,0.104,0.3,0.104,0.3
2021-01-04 12:50:00+00:00,182,72.6,48.8,0.156,0.146,0.156,0.146
2021-01-04 13:00:00+00:00,182,72.8,49.0,0.036,0.094,0.036,0.094
2021-01-04 13:10:00+00:00,182,72.4,49.4,0.024,0.046,0.024,0.046
2021-01-04 13:20:00+00:00,182,72.0,49.6,0.154,0.22,0.154,0.22
2021-01-04 13:30:00+00:00,182,71.8,49.8,0.284,0.532,0.284,0.532
2021-01-04 13:40:00+00:00,182,71.4,50.0,0.04,1.194,0.04,1.194
2021-01-04 13:50:00+00:00,182,72.0,50.0,0.098,0.992,0.098,0.992
2021-01-04 14:00:00+00:00,182,71.6,50.0,0.0,1.132,0.0,1.132
2021-01-04 14:10:00+00:00,182,71.4,50.2,0.142,0.906,0.142,0.906
2021-01-04 14:20:00+00:00,182,71.8,49.8,0.092,1.204,0.092,1.204
2021-01-04 14:30:00+00:00,182,72.0,50.0,0.132,1.624,0.132,1.624
2021-01-04 14:40:00+00:00,182,72.0,50.0,0.16,1.16,0.16,1.16
2021-01-04 14:50:00+00:00,182,72.0,50.2,0.21,1.308,0.21,1.308
2021-01-04 15:00:00+00:00,182,71.8,50.6,0.08,0.926,0.08,0.926
2021-01-04 15:10:00+00:00,182,71.8,50.6,0.132,1.004,0.132,1.004
2021-01-04 15:20:00+00:00,182,71.8,51.0,0.212,0.51,0.212,0.51
2021-01-04 15:30:00+00:00,182,71.6,51.2,0.084,0.558,0.084,0.558
2021-01-04 15:40:00+00:00,182,71.4,51.6,0.05,0.092,0.05,0.092
2021-01-04 15:50:00+00:00,182,71.4,51.6,0.1,0.134,0.1,0.134
2021-01-04 16:00:00+00:00,182,71.0,52.0,0.068,0.324,0.068,0.324
2021-01-04 16:10:00+00:00,182,70.8,52.0,0.618,1.044,0.618,1.044
2021-01-04 16:20:00+00:00,182,70.8,52.0,0.622,0.68,0.622,0.68
2021-01-04 16:30:00+00:00,182,70.6,52.0,0.21,0.46,0.21,0.46
2021-01-04 16:40:00+00:00,182,70.2,52.0,0.726,0.608,0.726,0.608
2021-01-04 16:50:00+00:00,182,70.0,52.0,0.356,0.498,0.356,0.498
2021-01-04 17:00:00+00:00,182,69.6,52.0,0.374,0.216,0.374,0.216
2021-01-04 17:10:00+00:00,182,69.4,52.4,0.116,0.196,0.116,0.196
2021-01-04 17:20:00+00:00,182,69.2,52.4,0.114,0.234,0.114,0.234
2021-01-04 17:30:00+00:00,182,69.0,52.6,0.44,0.586,0.44,0.586
2021-01-04 17:40:00+00:00,182,69.0,52.8,0.078,0.422,0.078,0.422
2021-01-04 17:50:00+00:00,182,69.0,53.0,0.494,0.496,0.494,0.496
2021-01-04 18:00:00+00:00,182,68.6,53.0,0.662,0.634,0.662,0.634
2021-01-04 18:10:00+00:00,182,68.0,53.0,0.948,1.178,0.948,1.178
2021-01-04 18:20:00+00:00,182,67.8,53.0,0.722,0.908,0.722,0.908
2021-01-04 18:30:00+00:00,182,68.0,53.0,0.792,0.838,0.792,0.838
2021-01-04 18:40:00+00:00,182,68.0,53.0,1.168,1.356,1.168,1.356
2021-01-04 18:50:00+00:00,182,68.6,53.0,3.112,3.826,3.112,3.826
2021-01-04 19:00:00+00:00,182,68.8,53.0,2.42,2.644,2.42,2.644
2021-01-04 19:10:00+00:00,182,69.0,53.0,3.702,4.4,3.702,4.4
2021-01-04 19:20:00+00:00,182,68.8,53.0,1.586,1.592,1.586,1.592
2021-01-04 19:30:00+00:00,182,68.4,53.0,0.414,0.924,0.414,0.924
2021-01-04 19:40:00+00:00,182,68.2,53.2,0.094,0.206,0.094,0.206
2021-01-04 19:50:00+00:00,182,68.0,53.0,0.018,0.0,0.018,0.0
2021-01-04 20:00:00+00:00,182,68.0,53.0,0.04,0.016,0.04,0.016
2021-01-04 20:10:00+00:00,182,68.0,53.0,0.438,0.48,0.438,0.48
2021-01-04 20:20:00+00:00,182,68.0,53.0,0.43,0.696,0.43,0.696
2021-01-04 20:30:00+00:00,182,68.2,53.2,0.024,0.0,0.024,0.0
2021-01-04 20:40:00+00:00,182,67.6,53.4,0.0,0.106,0.0,0.106
2021-01-04 20:50:00+00:00,182,68.0,53.0,0.018,0.052,0.018,0.052
2021-01-04 21:00:00+00:00,182,68.2,53.8,0.668,0.7,0.668,0.7
2021-01-04 21:10:00+00:00,182,67.6,54.0,1.036,1.626,1.036,1.626
2021-01-04 21:20:00+00:00,182,67.0,54.0,1.294,1.438,1.294,1.438
2021-01-04 21:30:00+00:00,182,66.6,54.0,1.808,2.166,1.808,2.166
2021-01-04 21:40:00+00:00,182,66.6,54.0,1.002,0.908,1.002,0.908
2021-01-04 21:50:00+00:00,182,67.0,54.0,0.91,0.858,0.91,0.858
2021-01-04 22:00:00+00:00,182,68.0,54.4,0.838,1.024,0.838,1.024
2021-01-04 22:10:00+00:00,182,68.0,55.0,0.976,1.084,0.976,1.084
2021-01-04 22:20:00+00:00,182,67.4,54.8,1.334,1.55,1.334,1.55
2021-01-04 22:30:00+00:00,182,67.0,54.6,1.524,1.598,1.524,1.598
